1, 2, 3, 4, 5, avg
4.354679835225768736e-01,3.331429254472286772e-01,9.541355238324269461e-01,1.856942101903170661e-01,5.785799412576581036e-01,4.974041168500414889e-01
4.082069807332776579e-01,5.134848135266222302e-01,1.317456752576622314e-01,4.910719690198179777e-01,7.472845728907752116e-01,4.583588022856310285e-01
9.214700321942463912e-01,8.293584585290250111e-01,5.535503281370643958e-01,8.227622052725186430e-01,9.673082548195814923e-01,8.188898557904871200e-01
3.269803214269154656e-01,8.559874337258001065e-01,9.840852265267132637e-01,2.671038791345453633e-01,3.900618687709446197e-01,5.648437459169837194e-01
5.817659855266790192e-01,3.685257258920831003e-01,8.136412391243088571e-01,8.131706121566665280e-01,9.964003299702012262e-01,7.147007785339878350e-01
2.536017852098331193e-01,8.772476190430746890e-01,2.517463456563969748e-01,7.378064846384000397e-01,7.393413633695092857e-01,5.719487195834427329e-01
3.974642132359140767e-01,1.982653770354267930e-01,6.627008755369581117e-01,4.001112189347986181e-01,9.609200964883145568e-01,5.238923562462824979e-01
8.569016948146712664e-02,7.364161431930748014e-01,6.682436056558282989e-02,9.321444696054490553e-01,4.853650020446421687e-01,4.612880289780432186e-01
9.570924752578157113e-01,9.850880369068889530e-01,3.777251206411650353e-01,5.323680833969949289e-01,1.634096065443896295e-01,6.031366645494509182e-01
8.501506731766914626e-01,1.053237256387840048e-02,3.290028861658271797e-01,1.464036947957992885e-01,3.071856789577220859e-03,2.678322966983547326e-01
7.258459131458792069e-01,9.707751828455208898e-01,1.737531475663989244e-02,6.538978209021965027e-01,9.306836175213879514e-01,6.597155698343248886e-01
1.461678935688278669e-01,9.662741612322633955e-02,8.692584796515531176e-01,2.425673078823750162e-01,6.941040990841891301e-01,4.097450392620342607e-01
7.017684689943216592e-01,2.033108771225367040e-02,3.269160647308558820e-01,1.346176164637021833e-01,6.656020262991112491e-01,3.698470528400489288e-01
2.271193725747917558e-01,7.895437886649481207e-02,4.869278163042718433e-01,8.789302625649670908e-01,9.572182160911641979e-01,5.258300092803379622e-01
5.793586836256834349e-01,8.650930895966555401e-01,6.915942660821701171e-01,2.104211121448620325e-01,1.345456948264867059e-02,4.719843441864039479e-01
3.524243929793174912e-01,6.310123554203195262e-01,2.289014124376546055e-01,5.448948776787327919e-01,3.381458225901311510e-01,4.190757722212311021e-01
2.365382700224482049e-01,5.202341423883335425e-01,8.764650334330803538e-02,5.636839793793402276e-02,3.732339740452828014e-01,2.548042575474613325e-01
3.104339536633903274e-01,8.138033756042737377e-01,8.730627111318840505e-01,5.658530939916541769e-01,4.218318387234935019e-01,5.969969946229392033e-01
4.175990482761656741e-01,7.988062223755039160e-01,4.727555637153488810e-01,8.463376080399283019e-01,4.437935535488860550e-01,5.958583991911665656e-01
7.082671113371050708e-01,5.631307134160956629e-01,7.134318559230731216e-01,6.646583109438641834e-02,5.590925839352586246e-01,5.220776191411837797e-01
2.075653802780078605e-01,6.812009626910113802e-01,9.887317308510344960e-01,2.087776008290128660e-01,7.411052425735276117e-02,4.320772397812838728e-01
4.238168624873167589e-01,3.838269721281306612e-01,2.719922133077755655e-01,8.226863408198162864e-01,6.592613459250865615e-01,5.123167469336251667e-01
7.976704753841334927e-02,9.465021323353991489e-01,2.983731211639830683e-01,8.097505502395829780e-01,3.557071903133292023e-01,4.980200083181415271e-01
7.651357332830955871e-01,4.892004264254375956e-01,9.823915752737492069e-01,3.911338490128102308e-01,8.644929707779243078e-01,6.984709109546033412e-01
1.995832846167633345e-01,2.140715393481713580e-01,1.084711085820628806e-01,3.053263433276951488e-01,7.732201244044369925e-01,3.201344800558259540e-01
4.405106227250734641e-01,1.367907275304222070e-01,5.183954563841525198e-01,3.406516358746821682e-01,5.048237049634299867e-01,3.882344294955520358e-01
5.896017658831695929e-01,5.899117586977655758e-01,2.892347457079649242e-01,7.676364858150863668e-02,3.159248824724347759e-02,3.154208814235304748e-01
7.775715081497981407e-01,2.724762398458009383e-01,7.914133790644357624e-01,5.549037156630818313e-01,1.671214407606802510e-01,5.126972566967593625e-01
6.944462992660771494e-01,3.435862372716357305e-01,3.427819961465283782e-01,8.812632162380353851e-01,5.794322591957566937e-01,5.683020016236066674e-01
7.494951425499520870e-01,1.318084788407483110e-01,4.925824588831879680e-01,6.102957609614823031e-01,5.000249861371521831e-01,4.968413654745045815e-01
2.528786833753048358e-01,9.525000589664690542e-01,1.954716582889262089e-01,5.321994646421884800e-01,9.425415337551646955e-01,5.751182798056106993e-01
2.560493067202651574e-01,9.990690927147161116e-02,3.453003565645447193e-01,9.741003598779556238e-01,9.247356529379702206e-01,5.200185170744415775e-01
7.359081513653298323e-01,2.426502396005428830e-01,3.404329703981487931e-01,9.740373511141916518e-01,3.352659590604767370e-02,4.653110616768521557e-01
2.131595072206272645e-01,7.331961970428649833e-01,9.612828090807636894e-01,7.558930262093520591e-01,2.120995278675018580e-01,5.751262134842219931e-01
4.217745387654889822e-01,5.629197012601694361e-02,2.801334118996068323e-01,6.307316237513418411e-01,8.172863740059551629e-01,4.412435837096819746e-01
2.416882866893034221e-01,3.222414942658572423e-01,8.956546796395119525e-01,8.267929780111870075e-01,6.325082406491153719e-01,5.837771358509949993e-01
2.714427963709594716e-01,3.750655788418422176e-01,7.865019170355648237e-01,6.528530612122418475e-01,9.947890950262664456e-01,6.161304896973749390e-01
9.060542152657541370e-01,6.459239218899383017e-01,2.603595308809576458e-01,7.818167405211878807e-01,3.941894771048315427e-02,5.267146712536641129e-01
7.956416616025023814e-01,5.661874348722006900e-02,1.054766954085633035e-01,9.532514055955353394e-01,2.087503689991961897e-01,4.239477750186034788e-01
3.840666697591325063e-01,9.674738242678950773e-01,4.761893861975263764e-01,5.840189825436619131e-01,2.515545379973722628e-01,5.326606801531177382e-01
1.976286056039533445e-02,3.566074868742047377e-01,1.307024179054000479e-01,8.667970740826123066e-01,9.670789990677329806e-01,4.681897676980690259e-01
9.812089871949528641e-01,8.628777879863873679e-01,9.227199620853113737e-01,3.114224819817105194e-01,9.529403914428461464e-01,8.062339221382416321e-01
2.493929521665323445e-01,2.861565237475489631e-01,6.433770888099671348e-01,1.986958200586352863e-02,3.518035037950462129e-01,3.101199301049916146e-01
8.503989370922898638e-01,1.445459884309905352e-01,4.158233834502266246e-01,9.368925987625613683e-01,8.993611873790029465e-01,6.494044190230142677e-01
2.214238744806663606e-01,8.221927640573154505e-01,2.084952798462156309e-01,9.886824566323477725e-01,3.553123549729242381e-02,4.552651221027675388e-01
9.739486858698134242e-01,8.980593528469617004e-01,3.437355340128713799e-01,1.798165201853841877e-01,7.459871821202440634e-01,6.283094550070550399e-01
9.472665765835203144e-01,2.754847930725986549e-01,6.716039756062461841e-01,6.329634547305660330e-01,1.003384806594682654e-01,5.255314561304798016e-01
9.649721464821203742e-02,4.708678878043333071e-01,3.323135199506460635e-01,2.544676768356136654e-01,4.054795890434595984e-01,3.119251776564529455e-01
1.334722294027874678e-01,2.457319414564442805e-01,3.513190774768139013e-01,3.617410165039623982e-01,9.312939655947529705e-01,4.047116460869522037e-01
4.773396817873476472e-02,9.313598320333231761e-01,2.463129031223760812e-01,7.453935161811572341e-01,8.649585388814929887e-01,5.671517516794167824e-01
4.038844662049790868e-01,2.493772673396027484e-01,4.580983877442671437e-01,8.205206176854051847e-01,9.140156892151162227e-01,5.691792856378741217e-01
1.506893934298415560e-01,3.403427881524090370e-02,4.116680916943203927e-01,1.684963017021635645e-01,3.762485529874577406e-01,2.282273237258048426e-01
1.658010233025974944e-01,9.341036535400627505e-01,8.339426041631035069e-01,5.033513787924859262e-01,8.093875382793401796e-01,6.493172396155179049e-01
8.132436418986208615e-01,2.775019843551799203e-01,4.683178561291946318e-01,2.693903911914823368e-01,9.103159364335555725e-02,3.838970934435666504e-01
3.243045226906866585e-01,1.520159943008337899e-01,6.750102541210245555e-01,5.557516196982182910e-01,9.964645061907635437e-01,5.407093794003053899e-01
8.861036800917465595e-01,8.326278916085545490e-01,5.172121536107265882e-02,2.688149652672950918e-01,6.702560131186645620e-01,5.419047530894667286e-01
2.763546378794125014e-01,3.717152028967400934e-01,6.146992121119978503e-01,5.045677253259096551e-01,3.874498081419109896e-01,4.309573172711941846e-01
6.130711737370680980e-01,3.976250022534627560e-01,4.361171338350186000e-01,5.229646257111001395e-01,7.957919673524882498e-01,5.531139805778275687e-01
7.802678864660920199e-01,6.187417752310444552e-01,3.407765126173391002e-01,4.280134232489869461e-01,8.675027583431914602e-01,6.070604711813307741e-01
5.675717114701136490e-01,4.724128644251686104e-01,3.609872894864611936e-01,5.195905765462740522e-01,8.945532615885137817e-01,5.630231407033062796e-01
4.574347252273890385e-01,3.652952290078435027e-01,6.691880309142466121e-01,1.451746313543306188e-01,6.132980925729414334e-02,3.396844851522208275e-01
1.194973087682988933e-01,8.966646200213181928e-01,7.377848082476993197e-01,6.901373205523306797e-01,2.484509933125812475e-01,5.385070101804456666e-01
8.373147773749076705e-01,2.719369451340885036e-01,3.307883542978237168e-01,4.726736467813622555e-01,2.584759593287667689e-01,4.342379365833897720e-01
3.619816916071785240e-01,2.450438080865464663e-01,9.508525117285989703e-01,4.304944486680087889e-01,9.938698382931678843e-01,5.964484596767001268e-01
4.307514412586221919e-01,6.312732110340446567e-01,5.078891362559221356e-01,3.922709891427921258e-01,8.928561423970871047e-01,5.710081840176937096e-01
6.584208767409824858e-01,7.448693978077189914e-01,3.998238351887024589e-01,5.959180046383193430e-01,8.598762026697415184e-02,4.970039469285394418e-01
5.838073375607719662e-01,9.110895351738312886e-01,2.733856520771160703e-01,3.201875406046671424e-01,1.301163375120881760e-01,4.437172805856949287e-01
3.962012384075551674e-01,6.856657424224632535e-02,6.332565659362088262e-01,1.661514103412563559e-01,9.369771404025182271e-01,4.402305858659569249e-01
8.247756317135210846e-01,6.038416794401423315e-01,2.612170708487807635e-01,3.157893438712053857e-01,7.856811029403865110e-01,5.582609657628072597e-01
9.467791844276607360e-01,8.903492183248519209e-01,7.791320408993831492e-01,1.948141318355700591e-01,9.418625390658679208e-01,7.505874229106667128e-01
9.934009140788647718e-01,8.886610867474526998e-01,3.843945012373929382e-01,6.340471705676894443e-01,3.447002153609213249e-02,5.869947388334983973e-01
7.972931058228116541e-02,9.661950526794863547e-01,3.323209263159890847e-01,6.888319591624690874e-01,4.325059222088961652e-01,4.999166341898243493e-01
5.853381891920050872e-01,4.801343160009783340e-01,1.193886602826110810e-01,9.984792361554258866e-01,5.842242874870801073e-01,5.535129378236200992e-01
1.256203894666677590e-01,2.767721068485775593e-01,1.048534383156465299e-01,7.600146861747757443e-01,4.349555706350474171e-01,3.404432382881429908e-01
5.128860988409391641e-01,8.685666957482510719e-01,4.427511714174173774e-01,1.793814589763151890e-01,1.650579681399710896e-02,4.040182443593839379e-01
2.012788078409492032e-01,8.118514866002168873e-02,8.782632753282570981e-01,3.177138678785171866e-01,6.069256638467741549e-01,4.170733527109038441e-01
6.599470440356933754e-01,5.826992624072000471e-01,6.510854143411390904e-01,5.242086674130117530e-01,8.790215198994169032e-01,6.593923816192921450e-01
1.003790476603002579e-01,4.079807337911403042e-01,3.647501917699483842e-01,7.761734460634827082e-01,9.667801130044015867e-01,5.232127064578546705e-01
7.437036824635692156e-01,1.526113681563696645e-01,8.621467977400735228e-01,3.804693678684174518e-01,6.269622961291174690e-01,5.531787024715095757e-01
4.886495267602520842e-01,9.210124899785752106e-01,9.694851872720923192e-01,9.986840148746602974e-01,4.880137781476010517e-01,7.731689994066360816e-01
5.088121974490918964e-01,2.462223914271054470e-01,5.713719985966361214e-01,3.895589426915566644e-01,5.816111107333136188e-01,4.595153281795407163e-01
4.365305804444689075e-01,6.010554304710791218e-02,9.813248606066540258e-01,2.033702012393157066e-02,1.204503191154683295e-01,3.237496646675260825e-01
7.374495602045993969e-01,7.660424100550117243e-01,3.356563702001245098e-01,1.804228679689553472e-01,2.488343786632318810e-02,4.088909292590028888e-01
5.325653538933958764e-01,1.735714052712544753e-01,1.038615413628645179e-01,3.609044330453017313e-01,6.627316299934532529e-01,3.667268727132539929e-01
5.283570856626195189e-01,6.118061735285557079e-01,9.783743358581735716e-01,5.371138359882819957e-01,8.996421513807744130e-01,7.110587164836810192e-01
4.508842703983918510e-01,7.118574523620593286e-01,4.305195009073387036e-01,9.843013094028305598e-01,2.086099674850945274e-01,5.572345001111429497e-01
8.827451552453452477e-01,1.452532014292906570e-02,9.062495833343999774e-01,6.517650495917793885e-01,3.869034230461537716e-01,5.684377062721215346e-01
3.988022759027661790e-01,6.988425485583179553e-01,4.352449749897369102e-02,5.137952374960927937e-01,5.694859695838228042e-02,3.423826312829065799e-01
4.942972055516742236e-01,6.125175297650403694e-01,3.361517594480797344e-01,1.135900520954766790e-01,5.356266787677415042e-01,4.184366451256025243e-01
3.637314093289262251e-01,2.848025523544909232e-01,8.805260876131942860e-01,6.382836122651098787e-01,9.068338446218981996e-01,6.148355012367240358e-01
5.640448757967587712e-01,2.644559675135396137e-01,9.518764219076836230e-01,9.454354464657832580e-01,8.733249929754429708e-01,7.198275409318416473e-01
4.418559055793906953e-01,1.967351700464962105e-01,4.347125872342165742e-01,1.258426488256777498e-01,1.354657194169743839e-01,2.669224062205510783e-01
2.095686096610797078e-01,7.834071355680471971e-01,2.173803439812826976e-02,4.667229460537345442e-01,5.190242420643674803e-01,4.000921935490714398e-01
6.873234663859860705e-01,9.584832209844855733e-01,2.751749376471859243e-01,4.973016717298403000e-01,5.959135131375685734e-01,6.028393619770133771e-01
6.098564794575227488e-01,9.278462049938707157e-02,3.024837823939244830e-01,2.141500686591220060e-01,7.703805041869854486e-01,3.979310910393883960e-01
8.643092453767394767e-01,6.664697506309412711e-01,6.601044551190593523e-01,2.733697871866532791e-01,5.629815442216861143e-01,6.054469565070158543e-01
6.704210015724817451e-01,1.437896039098925938e-01,2.896457171729983626e-01,2.891556406877904273e-02,6.337886229053152354e-01,3.533121019258933515e-01
3.531035171677050499e-01,2.394145115077989106e-01,3.147229371457932467e-01,4.188872780447034927e-01,1.062572219549281494e-01,2.864770931641857921e-01
2.579789259311286997e-01,2.765468781910548346e-01,6.403327190856011875e-01,6.798314900419580864e-01,7.603461665558033378e-01,5.230072359611093180e-01
8.027246561349188347e-02,4.533402896844505037e-01,4.579689815069597492e-01,1.661207076734982913e-01,9.844294358748567619e-01,4.284263760706513713e-01
4.833274010460443249e-01,1.029324176155065329e-01,2.199450827530399222e-01,8.819621449778634048e-01,7.830441803579551996e-01,4.942422453500818769e-01
7.277624368719509684e-01,9.234379378290322737e-01,9.841306141291321641e-01,3.893052126918250533e-02,8.164036737940516542e-01,6.981330367786698909e-01
8.278288168012388759e-01,4.179306466051615487e-01,5.052226479303744133e-01,5.312704233060229209e-01,5.938469901239415982e-01,5.752199049533478492e-01
4.056940774302701946e-01,9.869086542379295057e-01,1.240751342327619522e-01,4.449342594699291498e-01,6.946798381045339310e-01,5.312583926950849023e-01
4.505301956809054653e-01,9.345835516346721050e-01,4.084595594584838896e-02,1.352338092053853025e-01,6.236432630983501646e-03,3.134859890195588750e-01
2.854567400105562092e-01,8.385926811806887482e-01,3.583285786214959190e-01,9.777246938580863578e-02,5.317876609092285767e-01,4.223876260215555511e-01
1.676700149309081622e-01,5.077540131963715897e-01,4.668955526610475415e-01,2.670176583668443238e-01,9.552662555005647649e-01,4.729206989311472431e-01
2.803802383308169333e-01,2.269196500306769337e-02,7.964373612297057647e-01,8.110862701726151425e-02,8.502834524535675120e-01,4.061803288068839279e-01
1.624275249029466517e-01,2.047774000660940175e-01,5.513387597004033580e-01,5.460848574320222859e-01,2.432000002904464164e-01,3.415657084783825237e-01
4.597536475928317712e-01,4.301367774661336574e-01,7.200597152983005955e-01,7.849759016969463099e-01,6.159224486426968515e-01,6.021696981393818149e-01
2.468688933052166634e-01,3.629723390504879799e-02,4.947254497943756046e-01,2.732714281877075546e-01,9.846044205065276333e-01,4.071534851397752286e-01
5.089956887482054437e-01,2.221626818370914247e-02,2.418681341578241550e-01,1.732550452149055342e-01,1.873016504465040422e-01,2.267273573502296691e-01
5.030104321610070484e-01,9.170463029725343107e-01,2.073371755514530346e-01,4.972045293261790899e-01,8.326576161802106135e-01,5.914512112382768194e-01
1.292030297654831461e-01,9.643050078879602527e-01,8.605076525503835283e-01,5.667094433930705000e-01,3.254423897663307752e-01,5.692335046726457737e-01
4.005186634191282291e-01,4.914410907345518886e-01,5.079891055552054890e-01,9.502814028038463201e-01,3.762714015425738801e-02,4.775714805333978186e-01
8.273537091600234872e-01,4.970012576478027855e-01,4.703036016456332291e-01,7.899675030928787756e-01,6.745661931107364007e-01,6.518384529314149578e-01
7.068525582337092938e-01,5.310099435913060439e-01,5.762507024977212566e-01,2.914338596230381384e-02,1.606310114957752999e-01,4.007775203561630972e-01
6.624289611230548269e-01,3.403889824146995036e-01,2.264368378574554974e-02,3.136417154435984234e-01,6.976006036600013172e-01,4.073407892854198908e-01
4.769065003446231188e-01,1.816232164309409258e-01,6.719660278647140439e-01,1.618380944991126835e-01,7.153767403493261900e-01,4.415421158977433924e-01
7.591827094706128376e-01,9.163687269884954745e-01,3.283092671860974310e-01,2.573540178138459256e-01,5.557653666259398939e-02,4.633582516243290317e-01
9.518686714449834385e-01,5.993062096977640474e-01,8.894645879193441296e-02,3.787315786610794266e-01,2.847900485850297647e-01,4.607285934361581847e-01
8.016014033052635268e-01,8.803760288482143093e-02,5.506013147947622643e-01,9.228990111368452487e-01,6.810260456372041471e-02,4.862483873370826437e-01
6.841194524530220811e-01,5.124250963161736117e-02,3.258797692260724244e-01,3.568516520196723940e-01,2.884476383415689460e-01,3.413082043343906302e-01
5.213658102937916983e-01,9.115085360666340675e-01,6.816852674341020712e-01,8.806910374030225697e-01,2.323148620269118725e-01,6.455131026448924780e-01
3.896228559241187162e-01,5.712863635158966780e-01,6.416123997600456930e-01,8.224351504434432858e-01,8.242380121519684577e-01,6.498389563590946105e-01
1.161717496480194622e-01,9.109174325972237973e-01,5.923109363581742226e-01,8.652305669648306941e-01,2.774912207089773597e-01,5.524243812554450184e-01
8.913044388356008429e-01,2.607218050976413126e-01,1.334224642444499231e-01,3.504226256283013985e-01,1.563048445861348057e-02,3.303003636529214249e-01
5.436237981176337275e-01,1.625309231413997191e-01,8.941019748787160104e-01,4.370317584068068584e-01,8.582397732290562020e-01,5.791056455547225479e-01
4.782675641388760557e-01,8.333337774553842836e-01,4.762611479120726354e-01,1.623002642074168334e-01,7.164522266204752521e-01,5.333229960668449676e-01
2.619827079339035469e-01,8.439627209616965553e-01,7.335920299129145006e-01,6.765177375685469396e-01,9.692006649919404637e-02,5.225950525752511844e-01
1.212991984487290509e-01,8.639120452889691437e-01,7.399384523463728991e-01,4.415205537474954367e-01,5.382964186642007487e-01,5.409933336991533670e-01
4.137528725630026383e-01,2.009398277914660191e-01,9.015268259461405309e-01,1.462418163022661810e-01,8.083689332927512794e-01,4.941660551791253186e-01
8.226448933478015535e-01,1.055429397596426844e-01,1.076861815954692769e-01,7.959528133715660925e-01,8.873862717413791845e-01,5.438426199631717362e-01
2.267579681048453866e-01,8.699431192712134830e-01,8.199258835590678141e-01,6.942822962091581562e-01,5.613057985943208372e-01,6.344430131477211132e-01
5.414809761691247170e-01,8.176480622743368398e-01,6.833648528883562445e-01,3.537908047942796008e-01,5.882658459608742785e-01,5.969101084173942251e-01
4.700706095147756391e-01,8.394150020163267945e-01,3.910266048555397500e-01,7.972926663881845233e-01,4.028957621123383515e-01,5.801401289774330561e-01
6.960441842587193895e-01,1.944562459546828048e-02,9.989765802635108827e-01,4.488354347238771025e-01,7.876355137211683566e-01,5.901874675125486913e-01
2.083210219398430318e-01,3.730641228377318264e-01,8.628096158878502120e-01,7.583328338052270912e-01,3.973430395904565815e-01,5.199741268122217708e-01
6.107187416660411206e-01,8.786500984358173172e-01,5.810386203323045784e-01,6.527520135277928848e-01,2.345799654995779360e-01,5.915478878923068340e-01
9.483426984961105255e-01,2.483277935558421134e-01,4.189067670091517481e-02,1.810901980221251151e-01,2.622083680972915332e-01,3.363719469744569368e-01
3.887833497434610708e-01,3.315091255454480912e-01,7.859868472452957722e-02,9.102612535175753639e-01,4.355264977347016453e-01,4.289357822531431053e-01
4.485246108026945677e-01,2.059552288147216137e-01,6.278416481768339663e-01,7.283086501054233386e-01,1.227443263935468210e-01,4.266748928586440170e-01
1.091325511696782380e-01,6.946922338562511179e-01,7.085383418756454610e-01,6.733032426340636034e-01,1.459810708591985362e-01,4.663294880789673469e-01
3.706903036794740869e-01,4.926005669341754212e-01,4.677720156618471181e-01,3.575320559109785856e-01,1.613967106431302145e-02,3.409469226501576355e-01
4.567455629332461964e-02,3.175636211168720857e-01,9.596202510234469463e-01,9.823248300192277682e-02,5.025479901028473417e-02,2.942691420891702658e-01
8.099926635674327136e-01,2.622433494046940705e-01,1.529079416900019917e-01,4.379503960014020647e-01,7.439826730779623976e-01,4.814154047482986920e-01
2.096426515443184924e-01,9.463297444395224467e-01,4.080135190637534937e-01,2.848263835466723348e-01,6.239362183936484341e-01,4.945497033975830847e-01
5.947188433444299260e-01,9.781262096571938791e-01,3.485336441919805184e-01,2.022241648472246078e-01,7.741328259543066581e-01,5.795471375990270957e-01
7.129978660060798390e-02,7.536295688297722783e-01,6.132909565658758444e-01,2.023177944526820538e-01,2.850185382692929092e-01,3.851113289436462472e-01
7.735052965370076139e-01,3.147406449019709562e-01,6.729961351107005552e-01,9.097180843520635829e-02,8.610529643295620206e-01,5.426533698628894786e-01
9.893558994143094587e-01,5.217993079823788349e-01,6.664320589649110893e-01,1.804644189893600537e-01,9.435311789243443492e-01,6.603165728550608460e-01
9.781099100165324689e-01,1.459106831870355947e-01,2.128324010944524503e-01,5.893109228415466250e-01,1.122778296385564811e-01,4.076883493556247018e-01
7.762928623508029702e-01,8.528880951020084700e-01,6.917523663293556613e-02,3.221342952299973694e-01,1.865718115623591356e-01,4.414124601756206911e-01
9.114728432650454071e-01,8.474412459366451600e-01,2.788883752035964392e-01,2.900764866882891146e-01,5.128611177463040516e-01,5.681480137679759679e-01
2.501133901379347657e-01,5.377220811080614116e-01,8.073226278168180725e-01,5.153572376079523787e-01,2.188904319904462215e-01,4.658811537322425922e-01
5.436733965179418870e-02,4.123103624913362353e-01,2.222907849240479683e-01,9.970997627941670105e-01,4.121607731291146992e-01,4.196458045980920315e-01
2.419117263467484014e-01,9.701108108093340343e-01,1.345773810533938963e-01,1.734564701463749969e-01,7.745965526272345913e-01,4.589305881966171397e-01
8.780347306629041615e-01,8.792348817007817896e-01,6.131339339187122928e-01,2.149894430578485061e-01,1.339094560771787457e-01,5.438604890834850547e-01
7.760133186540586481e-01,2.244748753204832692e-01,2.275192683759301726e-01,1.616027889878086654e-01,8.468726128948487197e-01,4.472965728466259394e-01
3.808772952810779433e-02,5.881297979180832858e-01,1.314631318226572310e-01,8.447818450915023369e-02,6.209048253778328696e-01,2.926127338311662607e-01
4.893336207222640510e-01,7.940851611747855587e-01,3.009305588632188444e-01,3.080432687758865029e-01,7.702356191713845002e-01,5.325256457415078470e-01
8.970958857821158539e-01,1.921679765488557567e-01,3.563952528614307003e-01,1.579730367440795868e-01,4.213997050017148638e-01,4.050063713876393412e-01
2.461586505098121158e-01,2.555860829742484519e-01,8.779782648280901602e-01,3.854660950162748234e-01,2.851228320193375243e-01,4.100623850695527262e-01
6.256310550399569737e-01,3.400655332381047335e-01,7.739030267164817012e-01,2.668539428715502870e-01,4.080789832576500187e-01,4.829065082247487872e-01
6.199104145202019023e-01,8.674348503105924202e-01,4.874431713015887624e-01,6.484779637137846331e-01,4.793193769619403799e-01,6.205171553616215530e-01
2.702990677757450833e-01,9.271305068102261293e-01,1.950769478116636257e-01,9.653411994695652032e-01,5.526143212887676404e-01,5.820924086311936030e-01
4.120459590415341822e-01,5.629639829702453024e-01,6.484073997573573944e-01,4.170519189575152552e-01,7.318805362272485793e-01,5.544699593907801427e-01
5.099464620403362236e-01,2.790208564196861030e-01,8.052298851486018316e-01,9.372661496316504470e-01,6.294594127334973699e-02,5.188818589027247574e-01
3.319613647376269405e-01,6.430295296168335728e-01,1.239268724860264070e-01,8.274667680642584511e-01,2.518509539665395591e-01,4.356470977742569195e-01
4.716717739352148664e-01,8.659562721643487837e-01,7.650813176131973092e-01,2.254727827826462638e-01,7.812947789800754883e-01,6.218953850950965645e-01
6.801528217217778227e-02,5.479366634784544887e-01,6.689510189529318529e-01,5.829878029154386132e-01,7.473402453929745004e-02,3.885249584116600152e-01
9.579660438954427093e-01,7.717964793704772397e-01,4.740045321002047674e-01,1.277196500257011813e-01,8.870417507114085609e-01,6.437056912206469139e-01
3.863272908195938271e-01,2.929065231198989538e-01,1.889863889751554060e-01,2.029837747344718224e-01,5.726367693569052175e-01,3.287681494012050232e-01
8.876560545056918494e-01,5.207179248956150808e-01,6.361213997805315046e-02,4.366411632944270371e-01,6.965233370182777328e-01,5.210301239384129701e-01
6.790195624539849817e-01,2.497447166027119136e-01,1.120446668699862647e-01,7.327971160206736556e-02,9.261547391097784132e-01,4.080486793277057767e-01
4.967500925739194440e-01,1.774093859845146115e-01,8.494056584946391153e-01,5.246223374147308549e-01,6.759377445257586103e-01,5.448250437987125494e-01
6.496935037778907018e-01,3.213554329159071798e-01,2.434659389954826336e-01,9.260831249536586318e-01,7.308302037676583929e-02,4.427362042039410528e-01
1.783526097105359032e-02,5.924246624794505811e-01,1.386711134815299395e-01,6.381495507648156096e-01,4.954986670837890905e-01,3.765158509561277733e-01
8.775059117047365742e-01,3.703867013162693844e-01,9.485554746916962099e-01,4.030509627042717646e-01,5.938888085227781444e-01,6.386775717879504821e-01
7.514681864413053081e-01,2.450925362554401410e-01,8.294773987338432963e-02,5.265097489318308899e-01,1.987958128731819318e-01,3.609628048750285201e-01
2.328905445965054888e-01,8.576210865156438379e-01,3.753033353884240864e-01,7.400504984472147108e-01,4.937209629420342694e-01,5.399172855779644786e-01
3.114052839792218474e-01,8.912814736448548825e-01,8.987313510360499524e-01,4.545323471109253832e-01,4.666859299751282553e-01,6.045272771492360420e-01
8.058138305979598570e-01,2.301141322746407258e-01,4.943250677958830330e-01,9.678725056272707850e-02,5.053665294219423787e-01,4.264813621306305924e-01
9.745485095170576262e-01,6.034222823675258196e-01,5.840562547763268331e-01,2.248546689313315472e-01,8.990349135651810597e-01,6.571833258314845327e-01
7.782262031134967728e-03,3.717874795723830061e-02,4.372426988660985669e-01,1.020579235100429472e-01,9.826971307576111148e-01,3.133917526244252016e-01
5.525592973094628491e-02,7.463209444097823608e-01,7.274619739042602617e-01,9.061188937069734051e-01,2.265507609446711923e-01,5.323417005393267232e-01
9.765535172349385507e-01,5.401754278069285098e-01,4.334885682856234324e-01,8.943803424064266094e-01,2.102454663669784951e-01,6.109686644201791639e-01
3.902458284348934159e-01,9.857444991052113359e-01,7.165440171272194902e-01,2.762997735782261044e-01,1.391559159325319595e-01,5.015980068356163946e-01
4.268094275150904338e-01,9.373451157305119352e-01,5.240464940206615019e-01,2.792836258408494254e-01,2.627333133354758932e-01,4.860435952885177602e-01
9.412396899192282396e-01,3.517920273077553839e-01,6.922034034909458899e-01,7.468166806426986826e-01,1.826229396658664017e-01,5.829349482052988973e-01
5.631769674988197361e-01,5.627022467768265646e-01,8.971707636229583338e-01,3.922648829048550612e-01,6.350750257709262270e-01,6.100779773148772289e-01
4.982626588690857172e-01,8.897219266214888567e-01,2.827325510265279451e-01,7.107536935345188933e-01,7.971576600462000339e-01,6.357256980195643559e-01
3.065369823146577577e-01,5.938940275340652830e-01,6.738362700977915676e-01,9.361905688322270658e-01,1.027908535688113467e-01,5.226497404695106264e-01
2.464138902897649031e-01,8.649933811220894553e-01,5.250944772113057546e-01,4.432025475524856706e-01,4.444230404800429968e-01,5.048254673311377561e-01
